Country,Year,Code,Lung Cancer Per Capita,Emissions Per Capita
Sudan,2004,SDN,4.602005934471091e-05,3.631727049014014e-07
Sudan,2005,SDN,4.6809441467578645e-05,3.3946753985204826e-07
Sudan,2006,SDN,4.6896322344717467e-05,3.621037347878388e-07
Sudan,2007,SDN,4.675481295775986e-05,4.1373051719809227e-07
Sudan,2008,SDN,4.661720571506075e-05,4.251987689722962e-07
Sudan,2009,SDN,4.637010272654114e-05,4.3064256557006004e-07
Sudan,2010,SDN,4.628078556054039e-05,4.267228687146474e-07
Sudan,2011,SDN,4.667511928660232e-05,4.0723486694683243e-07
Sudan,2012,SDN,4.7218206723179706e-05,4.3269354380708505e-07
Suriname,1990,SUR,7.309852040915214e-05,4.209188963939955e-06
Suriname,1991,SUR,7.503958127895265e-05,4.863544248415192e-06
Suriname,1992,SUR,7.757161960903031e-05,4.839929347994499e-06
Suriname,1993,SUR,7.957497354246818e-05,4.8245327019828344e-06
Suriname,1994,SUR,8.079385609591417e-05,4.787862092894587e-06
Suriname,1995,SUR,8.094360314391586e-05,4.742458974890101e-06
Suriname,1996,SUR,8.205726359404643e-05,4.6921011008620344e-06
Suriname,1997,SUR,8.38538458158437e-05,4.646801520025966e-06
Suriname,1998,SUR,8.585954689669062e-05,4.557571321215639e-06
Suriname,1999,SUR,8.948391159253323e-05,4.512098848356282e-06
Suriname,2000,SUR,9.325924003858053e-05,4.5769439538369675e-06
Suriname,2001,SUR,9.561434709906154e-05,4.84788897688523e-06
Suriname,2002,SUR,9.732478069909979e-05,3.147510622072121e-06
Suriname,2003,SUR,9.842674544444003e-05,3.0524574218905078e-06
Suriname,2004,SUR,9.95365156530323e-05,3.0471412455050413e-06
Suriname,2005,SUR,0.00010194320233621325,3.0772151408314283e-06
Suriname,2006,SUR,0.00010410510310848373,3.330427969648847e-06
Suriname,2007,SUR,0.00010599642099760202,3.3268250919601624e-06
Suriname,2008,SUR,0.00010799325241882016,3.624450778929389e-06
Suriname,2009,SUR,0.0001102780662312241,3.6933629883682383e-06
Suriname,2010,SUR,0.00011216837045854088,4.346835628479344e-06
Suriname,2011,SUR,0.00011454390175786839,4.432291459143052e-06
Suriname,2012,SUR,0.00011713065463680163,3.913744756867361e-06
Sweden,1990,SWE,0.00035344194764824885,6.7275616366012426e-06
Sweden,1991,SWE,0.00035075253264480193,6.7248496206791506e-06
Sweden,1992,SWE,0.00034513983521354877,6.655336189717961e-06
Sweden,1993,SWE,0.00034148477782056005,6.621045032546082e-06
Sweden,1994,SWE,0.0003380263090432532,6.854381604294396e-06
Sweden,1995,SWE,0.0003383042773944626,6.752632367800435e-06
Sweden,1996,SWE,0.0003397607732746914,7.1849170195491505e-06
Sweden,1997,SWE,0.00034298725579811674,6.604675391151453e-06
Sweden,1998,SWE,0.0003480955220295529,6.653869506339076e-06
Sweden,1999,SWE,0.0003563705237848269,6.325653762968405e-06
Sweden,2000,SWE,0.00036335346736610205,6.186878790600973e-06
Sweden,2001,SWE,0.00036884962151358596,6.274978866811452e-06
Sweden,2002,SWE,0.0003733545846378213,6.363233418017205e-06
Sweden,2003,SWE,0.0003796545347300231,6.404334606762118e-06
Sweden,2004,SWE,0.0003904809875009048,6.302628411465975e-06
Sweden,2005,SWE,0.0003941919249328761,5.9876688507495155e-06
Sweden,2006,SWE,0.0003916810821644832,5.9341522305202184e-06
Sweden,2007,SWE,0.0003918458779164005,5.810170142582738e-06
Sweden,2008,SWE,0.0003928282074446098,5.539314074946768e-06
Sweden,2009,SWE,0.0003904847403053068,5.0998959511276795e-06
Sweden,2010,SWE,0.00038767615651570474,5.682088830966869e-06
Sweden,2011,SWE,0.0003890127270916636,5.2284965954307514e-06
Sweden,2012,SWE,0.0003912423371536826,4.928746575142441e-06
Switzerland,1990,CHE,0.00043839481624577344,6.575795854348711e-06
Switzerland,1991,CHE,0.0004394367936190382,6.784343272875294e-06
Switzerland,1992,CHE,0.000436090906895984,6.692956474740828e-06
Switzerland,1993,CHE,0.00043146843036407517,6.285702549556698e-06
Switzerland,1994,CHE,0.00042846672057159237,6.102070335204277e-06
Switzerland,1995,CHE,0.0004342048324261539,6.166907291859445e-06
Switzerland,1996,CHE,0.00042691081329496525,6.237043489327404e-06
Switzerland,1997,CHE,0.0004288376214891268,6.0725142920501414e-06
Switzerland,1998,CHE,0.0004340393118088169,6.2760685968961184e-06
Switzerland,1999,CHE,0.00043403669027578564,6.221402854510875e-06
Switzerland,2000,CHE,0.00044059062351672066,6.0719447402303645e-06
Switzerland,2001,CHE,0.00044126051909208677,6.234911244404105e-06
Switzerland,2002,CHE,0.0004409561843757777,5.966415470778488e-06
Switzerland,2003,CHE,0.0004440631763096912,6.0836230980211074e-06
Switzerland,2004,CHE,0.0004374559117681885,6.121862340781839e-06
Switzerland,2005,CHE,0.00043711156463225323,6.15541886874144e-06
Switzerland,2006,CHE,0.0004388166619320801,6.062767122211393e-06
Switzerland,2007,CHE,0.000441017176531631,5.743357042408428e-06
Switzerland,2008,CHE,0.00043961866318848543,5.846296031146721e-06
Switzerland,2009,CHE,0.0004397725364874311,5.622353070463444e-06
Switzerland,2010,CHE,0.00043765143505183256,5.756707074804321e-06
Switzerland,2011,CHE,0.00042961660763273033,5.1798750517858174e-06
Switzerland,2012,CHE,0.0004276610344984113,5.28370219264784e-06
Tajikistan,1990,TJK,6.819669727530796e-05,2.224886763408431e-06
Tajikistan,1991,TJK,6.141840868735451e-05,1.7528089705642562e-06
Tajikistan,1992,TJK,5.5148623406352807e-05,1.2920499033981776e-06
Tajikistan,1993,TJK,4.846927524298656e-05,9.042972077051931e-07
Tajikistan,1994,TJK,4.505656157752086e-05,4.057720262584741e-07
Tajikistan,1995,TJK,4.107577143197131e-05,4.1332073960649897e-07
Tajikistan,1996,TJK,3.7559228146331766e-05,4.6785704818079394e-07
Tajikistan,1997,TJK,3.524516337808189e-05,3.5148925081603626e-07
Tajikistan,1998,TJK,3.339648332211269e-05,4.055140612704154e-07
Tajikistan,1999,TJK,3.2491142447005564e-05,4.066843146489293e-07
Tajikistan,2000,TJK,3.1611340398960754e-05,3.561075581404617e-07
Tajikistan,2001,TJK,3.1480576612506843e-05,3.5694707753857575e-07
Tajikistan,2002,TJK,3.157206286386451e-05,2.8696320788534574e-07
Tajikistan,2003,TJK,3.186796600130806e-05,3.1035735973906005e-07
Tajikistan,2004,TJK,3.221428733794781e-05,3.764762827287639e-07
Tajikistan,2005,TJK,3.2596869195261465e-05,3.5206176230977994e-07
Tajikistan,2006,TJK,3.226973582544435e-05,3.762237657205179e-07
Tajikistan,2007,TJK,3.2033170552353093e-05,4.489316176596404e-07
Tajikistan,2008,TJK,3.200357839382129e-05,3.9538122555592253e-07
Tajikistan,2009,TJK,3.2180225547077394e-05,3.2723339165754847e-07
Tajikistan,2010,TJK,3.2756580202600993e-05,3.327851673474132e-07
Tajikistan,2011,TJK,3.330514437137202e-05,3.0067956621727494e-07
Tajikistan,2012,TJK,3.2667587302872083e-05,3.6868667190690446e-07
Tanzania,1990,TZA,2.1133050999900327e-05,8.06039850702961e-08
Tanzania,1991,TZA,2.116213643378174e-05,8.386731187115823e-08
Tanzania,1992,TZA,2.1421582690199965e-05,7.895326021729018e-08
Tanzania,1993,TZA,2.1442831851201605e-05,8.521671120572937e-08
Tanzania,1994,TZA,2.1546159209763337e-05,6.970405046258871e-08
Tanzania,1995,TZA,2.133258220833322e-05,7.964281234817811e-08
Tanzania,1996,TZA,2.1484408189749416e-05,8.113829562072286e-08
Tanzania,1997,TZA,2.156738582323717e-05,8.885583853895222e-08
Tanzania,1998,TZA,2.1665566332004127e-05,7.604055452105218e-08
Tanzania,1999,TZA,2.1692525961072213e-05,7.339617117394113e-08
Tanzania,2000,TZA,2.1452376093991522e-05,7.462404505331174e-08
Tanzania,2001,TZA,2.1375577936803176e-05,8.58634926871274e-08
Tanzania,2002,TZA,2.1527800752009482e-05,9.588108511385043e-08
Tanzania,2003,TZA,2.1976474328250252e-05,9.876383721633503e-08
Tanzania,2004,TZA,2.242221814833805e-05,1.1032789420701229e-07
Tanzania,2005,TZA,2.298861575975662e-05,1.3589118321845063e-07
Tanzania,2006,TZA,2.341526676214507e-05,1.4496073817961675e-07
Tanzania,2007,TZA,2.3704545511096004e-05,1.3687170329761868e-07
Tanzania,2008,TZA,2.4173847686462447e-05,1.3797100614953497e-07
Tanzania,2009,TZA,2.471565755832969e-05,1.312810135999798e-07
Tanzania,2010,TZA,2.533132244276375e-05,1.535485054297858e-07
Tanzania,2011,TZA,2.5905470116563825e-05,1.6700077178076688e-07
Tanzania,2012,TZA,2.656805951901908e-05,1.8959002691512813e-07
Thailand,1990,THA,0.0001752403137443211,1.5699398009104373e-06
Thailand,1991,THA,0.00018095593652498094,1.694872082134244e-06
Thailand,1992,THA,0.0001862557529089893,1.8428265888664752e-06
Thailand,1993,THA,0.00018817707351633845,2.104102316941464e-06
Thailand,1994,THA,0.00019062242712464985,2.285577839007364e-06
Thailand,1995,THA,0.0001937919888846471,2.6256240614824435e-06
Thailand,1996,THA,0.0001984048739122769,2.9000763912352634e-06
Thailand,1997,THA,0.00020511470769501988,2.9867163822104107e-06
Thailand,1998,THA,0.00020776570321228284,2.6198470239403322e-06
Thailand,1999,THA,0.00021845911202584913,2.726984781603843e-06
Thailand,2000,THA,0.0002288824105525392,2.7471056749322614e-06
Thailand,2001,THA,0.00023311096788663835,2.9274583843755775e-06
Thailand,2002,THA,0.00023610784431270124,3.0696181000514147e-06
Thailand,2003,THA,0.00024106963964160342,3.1762325633208203e-06
Thailand,2004,THA,0.00024221568667140317,3.3750001033513932e-06
Thailand,2005,THA,0.0002444917900511323,3.453499593445046e-06
Thailand,2006,THA,0.0002500618627772138,3.4852574562317806e-06
Thailand,2007,THA,0.0002541141293500504,3.542298089175482e-06
Thailand,2008,THA,0.000256997731665015,3.4634520888033326e-06
Thailand,2009,THA,0.0002597571919660899,3.6403063607219866e-06
Thailand,2010,THA,0.0002625833594073129,3.834540250619854e-06
Thailand,2011,THA,0.0002658052495744391,3.7689989001474338e-06
Thailand,2012,THA,0.0002707315155830233,4.0035968292041725e-06
Togo,1990,TGO,3.641606510615342e-05,2.522335831733509e-07
Togo,1991,TGO,3.6333417998779516e-05,2.630950963795184e-07
Togo,1992,TGO,3.6290191292768355e-05,2.509598245977626e-07
Togo,1993,TGO,3.7642006972355774e-05,2.6206578475046047e-07
Togo,1994,TGO,3.8796586654195416e-05,2.459746978213425e-07
Togo,1995,TGO,3.818091897636349e-05,2.745000310779177e-07
Togo,1996,TGO,3.787778493046263e-05,2.8457136636299247e-07
Togo,1997,TGO,3.7941174031855944e-05,1.9139388792718644e-07
Togo,1998,TGO,3.828599337139778e-05,2.728185221867408e-07
Togo,1999,TGO,3.773104844532832e-05,3.801266284862532e-07
Togo,2000,TGO,3.792226593863661e-05,2.658471835759934e-07
Togo,2001,TGO,3.786384886304846e-05,2.2523169121468273e-07
Togo,2002,TGO,3.75635219324371e-05,2.5039505537970187e-07
Togo,2003,TGO,3.849284303766039e-05,3.32914714459562e-07
Togo,2004,TGO,3.800125362564413e-05,3.133622079135085e-07
Togo,2005,TGO,3.8234702133221234e-05,3.0142025076349053e-07
Togo,2006,TGO,3.8428453927657024e-05,2.554383205316773e-07
Togo,2007,TGO,3.892618766945949e-05,2.5080491446352457e-07
Togo,2008,TGO,3.988807557820175e-05,2.447219614295389e-07
Togo,2009,TGO,3.999498553126422e-05,4.283480323269503e-07
Togo,2010,TGO,4.051454733861292e-05,3.949718914979104e-07
Togo,2011,TGO,4.070432922210473e-05,3.7102410666868975e-07
Togo,2012,TGO,4.1012614581250494e-05,3.1987090412588505e-07
Tonga,1990,TON,0.00016601477346622504,8.535861517112846e-07
Tonga,1991,TON,0.0001724012825977174,8.881527118472881e-07
Tonga,1992,TON,0.00017647694932500504,7.013499899254483e-07
Tonga,1993,TON,0.0001806662456277892,8.470228762111527e-07
Tonga,1994,TON,0.00018497047237067712,9.184706861457321e-07
Tonga,1995,TON,0.0001891099942986887,9.528591576062494e-07
Tonga,1996,TON,0.00019060702749638207,7.679425121014023e-07
Tonga,1997,TON,0.0001908121767768086,9.828130898686641e-07
Tonga,1998,TON,0.00018843169395024818,8.677066990320003e-07
Tonga,1999,TON,0.00019256845717871782,1.0778372653997765e-06
Tonga,2000,TON,0.00019283342319425357,9.284718770406323e-07
Tonga,2001,TON,0.00019411469896327875,8.520104641023157e-07
Tonga,2002,TON,0.0001951257944780548,9.883241493584063e-07
Tonga,2003,TON,0.0001961978986687099,1.122957571113878e-06
Tonga,2004,TON,0.00019815786073346282,1.0464983434251115e-06
Tonga,2005,TON,0.00019822328902899662,1.075270038718961e-06
Tonga,2006,TON,0.00019603128034654865,1.2076466710613052e-06
Tonga,2007,TON,0.00019521209043680488,1.0651362553686303e-06
Tonga,2008,TON,0.0001939752571727827,1.1307372909886657e-06
Tonga,2009,TON,0.00019372000578660493,1.2310908683640707e-06
Tonga,2010,TON,0.00019472780048983545,1.091867427805146e-06
Tonga,2011,TON,0.00019634815297692615,9.533597866389124e-07
Tonga,2012,TON,0.00019741412364421125,9.884095179624565e-07
Trinidad and Tobago,1990,TTO,7.735150681632635e-05,1.3407754962819319e-05
Trinidad and Tobago,1991,TTO,7.936117429228724e-05,1.3295599361867509e-05
Trinidad and Tobago,1992,TTO,8.154228457054131e-05,1.4860158910682365e-05
Trinidad and Tobago,1993,TTO,8.030993296619561e-05,1.3455597253113278e-05
Trinidad and Tobago,1994,TTO,8.049593374176748e-05,1.308152879260915e-05
Trinidad and Tobago,1995,TTO,8.179927260743434e-05,1.2586024703667625e-05
Trinidad and Tobago,1996,TTO,8.436742577091808e-05,1.5812012632534257e-05
Trinidad and Tobago,1997,TTO,8.5827600212719e-05,1.5597062141406543e-05
Trinidad and Tobago,1998,TTO,8.81301697752561e-05,1.4933513638576956e-05
Trinidad and Tobago,1999,TTO,9.182743230728307e-05,1.6927938613313763e-05
Trinidad and Tobago,2000,TTO,9.269266478156858e-05,1.815884290907617e-05
Trinidad and Tobago,2001,TTO,9.479504783847204e-05,1.9849112521076643e-05
Trinidad and Tobago,2002,TTO,9.484800187820774e-05,2.124215655099245e-05
Trinidad and Tobago,2003,TTO,9.561923367327941e-05,2.38269111993073e-05
Trinidad and Tobago,2004,TTO,9.453601433176703e-05,2.393214744352661e-05
Trinidad and Tobago,2005,TTO,9.57281525847744e-05,2.7715133940799446e-05
Trinidad and Tobago,2006,TTO,9.732770555130695e-05,3.08038243353458e-05
Trinidad and Tobago,2007,TTO,9.815932364331148e-05,3.266363122363905e-05
Trinidad and Tobago,2008,TTO,9.918704662468419e-05,3.165969343833981e-05
Trinidad and Tobago,2009,TTO,0.00010150698470087233,3.1559085806289077e-05
Trinidad and Tobago,2010,TTO,0.00010645431944783224,3.3296139250199954e-05
Trinidad and Tobago,2011,TTO,0.00010580917811016746,3.287284052337291e-05
Trinidad and Tobago,2012,TTO,0.00010650433801718008,3.2282321374015385e-05
Tunisia,1990,TUN,0.00013423962434699527,1.5552189845928146e-06
Tunisia,1991,TUN,0.00013471419099919714,1.7817450906329959e-06
Tunisia,1992,TUN,0.0001376909788538308,1.691668200314909e-06
Tunisia,1993,TUN,0.00014184803200294793,1.8215751217003395e-06
Tunisia,1994,TUN,0.00014391857043438355,1.7255730825982012e-06
Tunisia,1995,TUN,0.00014709436188671052,1.6727741959363045e-06
Tunisia,1996,TUN,0.00014657724862282686,1.7582090121997124e-06
Tunisia,1997,TUN,0.00014742137433683465,1.752178501075754e-06
Tunisia,1998,TUN,0.00014971960767779928,1.840267297761696e-06
Tunisia,1999,TUN,0.00015225676663226762,1.8510987920291106e-06
Tunisia,2000,TUN,0.00015518043869214326,1.9883769001212536e-06
Tunisia,2001,TUN,0.0001536908652349751,2.0555620976350167e-06
Tunisia,2002,TUN,0.0001522743033599975,2.0366159558597944e-06
Tunisia,2003,TUN,0.0001511706888835741,2.052785723240739e-06
Tunisia,2004,TUN,0.00015018825404613677,2.130406010362191e-06
Tunisia,2005,TUN,0.00015193055601547272,2.1436295332538083e-06
Tunisia,2006,TUN,0.00015400268773254272,2.155932461097654e-06
Tunisia,2007,TUN,0.00015642249623005566,2.238506501883909e-06
Tunisia,2008,TUN,0.00015912895121709153,2.278307045254944e-06
Tunisia,2009,TUN,0.00016201674022282343,2.2552237914696866e-06
Tunisia,2010,TUN,0.00016510847023096608,2.4874742807820386e-06
Tunisia,2011,TUN,0.00016770169176094545,2.313704710289428e-06
Tunisia,2012,TUN,0.00017092665259459963,2.4284110362066525e-06
Turkmenistan,1990,TKM,7.306448233169672e-05,8.415618133913648e-06
Turkmenistan,1991,TKM,7.05481015139011e-05,8.540124999280442e-06
Turkmenistan,1992,TKM,6.934626989974707e-05,8.148541566011753e-06
Turkmenistan,1993,TKM,6.823454871867884e-05,6.825014175168874e-06
Turkmenistan,1994,TKM,6.697350091470267e-05,8.091657055090482e-06
Turkmenistan,1995,TKM,6.577530340415977e-05,8.028518985487942e-06
Turkmenistan,1996,TKM,6.458565608788277e-05,7.115571088558187e-06
Turkmenistan,1997,TKM,6.285847052665736e-05,7.00246764651422e-06
Turkmenistan,1998,TKM,5.993688822586036e-05,7.226770652126574e-06
Turkmenistan,1999,TKM,5.7782080852169e-05,8.354798704932751e-06
Turkmenistan,2000,TKM,5.545525716919538e-05,8.199849336810581e-06
Turkmenistan,2001,TKM,5.412223012089938e-05,6.939149238397323e-06
Turkmenistan,2002,TKM,5.161533040871953e-05,5.921439771456201e-06
Turkmenistan,2003,TKM,4.8473394910850794e-05,7.893790654651787e-06
Turkmenistan,2004,TKM,4.718113731878886e-05,9.636622078297154e-06
Turkmenistan,2005,TKM,4.670265411321643e-05,9.299874022033352e-06
Turkmenistan,2006,TKM,4.671622332045291e-05,9.461773235481665e-06
Turkmenistan,2007,TKM,4.7139413010503304e-05,9.30554216666063e-06
Turkmenistan,2008,TKM,4.7331161159534066e-05,1.1110971527326124e-05
Turkmenistan,2009,TKM,4.84040120387025e-05,9.683471026684838e-06
Turkmenistan,2010,TKM,4.988917247061012e-05,1.0840994918346156e-05
Turkmenistan,2011,TKM,5.053897749799424e-05,1.159952477339716e-05
Turkmenistan,2012,TKM,4.981021922508034e-05,1.2665528785153634e-05
USA,1990,USA,0.0006050123594380325,2.052093055527736e-05
USA,1991,USA,0.00060727618121519,2.0021215723710478e-05
USA,1992,USA,0.0006097510132000593,2.0175195018595476e-05
USA,1993,USA,0.0006160677511070756,2.0292331957263606e-05
USA,1994,USA,0.0006204124457484247,2.0391671005525867e-05
USA,1995,USA,0.0006247538726443792,2.0383953901561528e-05
USA,1996,USA,0.0006159007464902708,2.084838884310712e-05
USA,1997,USA,0.0006055098387351141,2.087554912215714e-05
USA,1998,USA,0.0006043789345088344,2.0797702299042246e-05
USA,1999,USA,0.0006038090610665138,2.0822575240108946e-05
USA,2000,USA,0.0006021256293418899,2.132229644862228e-05
USA,2001,USA,0.0005980302306965333,2.0746079224665017e-05
USA,2002,USA,0.0005966606475254064,2.0696026376938407e-05
USA,2003,USA,0.0005932980312537678,2.0736434735826405e-05
USA,2004,USA,0.0005880166703814218,2.0894303237641554e-05
USA,2005,USA,0.0005834536282681029,2.076906497221836e-05
USA,2006,USA,0.000572842056807095,2.03001707467492e-05
USA,2007,USA,0.0005656860326559725,2.036736920155819e-05
USA,2008,USA,0.0005607538799372296,1.9463946397410594e-05
USA,2009,USA,0.0005546024376988387,1.7873164165113903e-05
USA,2010,USA,0.0005504030840901667,1.836693663510803e-05
USA,2011,USA,0.0005521684434227115,1.78014217576573e-05
USA,2012,USA,0.0005565011166675506,1.7030374914032587e-05
Uganda,1990,UGA,2.0965576918374923e-05,4.3263263058357396e-08
Uganda,1991,UGA,2.1495853297956436e-05,4.291260121720664e-08
Uganda,1992,UGA,2.1706068673882294e-05,4.243125426351691e-08
Uganda,1993,UGA,2.197591650765521e-05,4.097306277904931e-08
Uganda,1994,UGA,2.2127622018381992e-05,3.5188882535824434e-08
Uganda,1995,UGA,2.1962115932382022e-05,4.475086131693644e-08
Uganda,1996,UGA,2.2486700447425482e-05,4.791117675217176e-08
Uganda,1997,UGA,2.2353900914364832e-05,4.8541808987410716e-08
Uganda,1998,UGA,2.2520654950039618e-05,5.363276876417239e-08
Uganda,1999,UGA,2.2086211087497804e-05,5.389882241465971e-08
Uganda,2000,UGA,2.2154064784215046e-05,5.6654059622000144e-08
Uganda,2001,UGA,2.2421015021205753e-05,5.7225271646679104e-08
Uganda,2002,UGA,2.2346340306493345e-05,5.6614441366227326e-08
Uganda,2003,UGA,2.2388627133278816e-05,5.739936078282097e-08
Uganda,2004,UGA,2.23361895476342e-05,5.921612855835855e-08
Uganda,2005,UGA,2.2302228622685532e-05,7.220706155613702e-08
Uganda,2006,UGA,2.2220937672371613e-05,8.283346181504075e-08
Uganda,2007,UGA,2.207177812583573e-05,9.14616242483413e-08
Uganda,2008,UGA,2.1716880790873454e-05,9.110542682887258e-08
Uganda,2009,UGA,2.1220935837048412e-05,9.549689104853734e-08
Uganda,2010,UGA,2.078949881713185e-05,1.1037193188935359e-07
Uganda,2011,UGA,2.087897540520051e-05,1.1485160653294425e-07
Uganda,2012,UGA,2.1052375174315745e-05,1.0582545389931141e-07
Ukraine,1990,UKR,0.0004495588080105759,1.3602062056525745e-05
Ukraine,1991,UKR,0.0004704846236093884,1.2164049884135731e-05
Ukraine,1992,UKR,0.0004864997349972388,1.1295412844388537e-05
Ukraine,1993,UKR,0.0004889655086701214,9.777834520268613e-06
Ukraine,1994,UKR,0.0004975212392192814,8.075020011016652e-06
Ukraine,1995,UKR,0.0005204672743473468,7.568306459753692e-06
Ukraine,1996,UKR,0.0004919021716564365,6.882568246183737e-06
Ukraine,1997,UKR,0.0004578014934400114,6.724882200867287e-06
