Country,Year,Lung Cancer Per Capita,Emissions Per Capita,Smokers Per Capita
Lesotho,2002,0.0001005306859357588,9.538160551960568e-07,0.10969375239670513
Lesotho,2003,0.00010521732593086908,9.688404088247543e-07,0.10883679623487855
Lesotho,2004,0.00011099302915707993,9.984083683559452e-07,0.10824555854182365
Lesotho,2005,0.00011591481862261204,1.0172507261973152e-06,0.1078099588151049
Lesotho,2006,0.00011787918468418337,1.0305567640303928e-06,0.10663553860318295
Lesotho,2007,0.00011895075577335622,1.045556135348998e-06,0.10517049708464732
Lesotho,2008,0.00011923958308061998,1.0652155824470405e-06,0.10383836905405175
Lesotho,2009,0.0001185264614375396,1.1033019123826817e-06,0.1031237292631929
Lesotho,2010,0.00011880318314648346,1.124878197817127e-06,0.10311472467886493
Lesotho,2011,0.00011908431061448895,1.5032333387479958e-06,0.10425744610161473
Lesotho,2012,0.00011944996130855914,1.5050318340521667e-06,0.10569382270462419
Liberia,2000,1.9129554597502646e-05,1.4279551426763524e-07,0.04065764859644711
Liberia,2001,1.9577902837625365e-05,1.4859768825830547e-07,0.04089416322785252
Liberia,2002,2.0224710048588528e-05,1.4115766227460704e-07,0.040801163432386926
Liberia,2003,2.050411750977984e-05,1.5050144675841515e-07,0.04113286353796043
Liberia,2004,2.1076540930878892e-05,1.7501401945333259e-07,0.041311830112728896
Liberia,2005,2.095172302880491e-05,1.9917595286190753e-07,0.040378493459608034
Liberia,2006,2.113171516615891e-05,1.9469079819192992e-07,0.03927797587368398
Liberia,2007,2.1562983486294094e-05,1.7207975247333968e-07,0.03853014528978127
Liberia,2008,2.215514102826009e-05,1.402779734172823e-07,0.037578553482173226
Liberia,2009,2.3003070014693736e-05,1.2053240585434408e-07,0.03686109274465527
Liberia,2010,2.384258505068215e-05,1.8828564292743503e-07,0.03615238574750569
Liberia,2011,2.4276383435179318e-05,2.02827451777621e-07,0.035078865862262776
Liberia,2012,2.4512694390706737e-05,2.222310203290133e-07,0.0346431226250883
Libya,2000,9.921332634307119e-05,9.217613714622709e-06,0.07390815144748865
Libya,2001,0.00010082409301057865,9.185645298370937e-06,0.07413082391759081
Libya,2002,0.00010233312545811298,8.914571110049607e-06,0.07421606023392484
Libya,2003,0.000103925849590475,8.925989253137628e-06,0.07477987479254024
Libya,2004,0.00010528869774277665,8.901688649426829e-06,0.07574193024323422
Libya,2005,0.00010650886329634912,9.76168921953564e-06,0.07745033989461435
Libya,2006,0.0001079846495671036,8.915530582490384e-06,0.08044371610057909
Libya,2007,0.0001105221385077061,8.196815017835304e-06,0.0873336955774779
Libya,2008,0.00011277495341477786,8.604284748658156e-06,0.09474212354115122
Libya,2009,0.00011492123719240506,8.352166310728719e-06,0.10131503912382506
Libya,2010,0.00011668150401695136,9.3427150512293e-06,0.10334738757989079
Libya,2011,0.0001265652440348719,7.95271400157592e-06,0.10733077445665348
Libya,2012,0.00013804225168530137,9.417373468236947e-06,0.11399281415090964
Lithuania,2000,0.00041296362432048135,3.3937070514491067e-06,0.20091492129242278
Lithuania,2001,0.00043951209657204726,3.6380686051530215e-06,0.20293976808925157
Lithuania,2002,0.0004378643442024219,3.688327877441827e-06,0.20490481306346928
Lithuania,2003,0.00044175877141484297,3.7164888397883236e-06,0.20724183235423382
Lithuania,2004,0.00044502951459473065,3.934560529452262e-06,0.21073443734592806
Lithuania,2005,0.00047691170157181524,4.2489977511099985e-06,0.2166025387897408
Lithuania,2006,0.0004893302987942478,4.414214890995438e-06,0.22012172204180605
Lithuania,2007,0.0005069519957020314,4.897126043003206e-06,0.2237267794264465
Lithuania,2008,0.0004825974762298283,4.753949917939011e-06,0.2273772594912625
Lithuania,2009,0.0004437079710621465,4.123799999747069e-06,0.23202418274781877
Lithuania,2010,0.000455483615957475,4.502855406772777e-06,0.23324579421570268
Lithuania,2011,0.0004565451899944355,4.720040355138428e-06,0.23785787527884508
Lithuania,2012,0.0004561099420873005,4.80273668715796e-06,0.24001087097312948
Luxembourg,2000,0.0004932102587669035,1.996324318129727e-05,0.23256933302773322
Luxembourg,2001,0.00047774918045410795,2.0853928996093084e-05,0.23164260234414813
Luxembourg,2002,0.00047533157774415873,2.2376164061186752e-05,0.23029304645038381
Luxembourg,2003,0.00048109039767065963,2.315871399154175e-05,0.2263069326661205
Luxembourg,2004,0.0004685082740479595,2.5822353441971644e-05,0.22075333718988419
Luxembourg,2005,0.0004640747369710937,2.5986516409478068e-05,0.21516989926003638
Luxembourg,2006,0.0004573906384815408,2.5220956040259226e-05,0.21345345370760224
Luxembourg,2007,0.0004532376980497632,2.357905219451117e-05,0.2125093490946743
Luxembourg,2008,0.00044074095712677786,2.288851529724752e-05,0.20920904532896756
Luxembourg,2009,0.0004449742960285908,2.1372698545350082e-05,0.20694358786860942
Luxembourg,2010,0.00044309161835515327,2.2097046471763654e-05,0.2046166015389987
Luxembourg,2011,0.0004398947427109639,2.141993490846865e-05,0.20220045645098747
Luxembourg,2012,0.00043025495078595564,2.0468138002734743e-05,0.20000527360597875
Madagascar,2000,1.602052319033701e-05,1.1514444824511633e-07,0.10843495711232638
Madagascar,2001,1.5801351924170832e-05,1.0387078376496477e-07,0.10707186529472613
Madagascar,2002,1.5742545056238306e-05,7.158666771555132e-08,0.10532430579852328
Madagascar,2003,1.5776637883223665e-05,9.484521541318111e-08,0.1032714954771159
Madagascar,2004,1.5688985289062262e-05,9.806269038233667e-08,0.10067523711597108
Madagascar,2005,1.559340103386671e-05,9.187666502183276e-08,0.09411924785060757
Madagascar,2006,1.5479640728032163e-05,8.616833259269018e-08,0.08799300723983645
Madagascar,2007,1.537949455150671e-05,8.65260042204355e-08,0.08259304737304841
Madagascar,2008,1.5436433299685736e-05,8.676965948296054e-08,0.07818881513672954
Madagascar,2009,1.559279978985743e-05,8.080558629947723e-08,0.07515173017193845
Madagascar,2010,1.57970927777867e-05,8.61367831554228e-08,0.07466536481228038
Madagascar,2011,1.6005234319535417e-05,1.0622553321844243e-07,0.07485449136344928
Madagascar,2012,1.6273150302356852e-05,1.194890413058472e-07,0.07562617999289392
Malawi,2000,2.1253934644874202e-05,7.707339679360948e-08,0.06766504707692414
Malawi,2001,2.055308171674689e-05,6.876011082182534e-08,0.06543194265706266
Malawi,2002,1.999001534049223e-05,7.180068255771268e-08,0.06331529777509402
Malawi,2003,1.9905647724823823e-05,7.473334014451564e-08,0.061399333965642684
Malawi,2004,1.9952837920347373e-05,7.350139896233623e-08,0.0596723545286239
Malawi,2005,1.976568192380348e-05,7.093634129759617e-08,0.0581641951863206
Malawi,2006,2.0010691272890624e-05,6.987837683627925e-08,0.056855659804272
Malawi,2007,2.0216718300068698e-05,7.183340060285446e-08,0.05566789372102313
Malawi,2008,2.0550149052268047e-05,7.829230919095775e-08,0.054652738274296925
Malawi,2009,2.0758380779767326e-05,7.643668771905482e-08,0.05386542155735827
Malawi,2010,2.1030456322016042e-05,6.964985784481517e-08,0.05357843388374107
Malawi,2011,2.1290383804563737e-05,7.527894650594404e-08,0.05370242651339679
Malawi,2012,2.14204037596211e-05,7.265488502816622e-08,0.05405830379088303
Malaysia,2000,0.00012209671734549567,5.5002058822888495e-06,0.1439312447292783
Malaysia,2001,0.00012405604485705586,5.691327099816897e-06,0.1430574734213848
Malaysia,2002,0.00012575618364254326,5.596707707110858e-06,0.14186549870984483
Malaysia,2003,0.00012739610559038775,6.326801070567121e-06,0.14040499994118696
Malaysia,2004,0.00013000627317927307,6.754049490773922e-06,0.13783503551676576
Malaysia,2005,0.00013276745653062144,6.994909953642126e-06,0.135509793108471
Malaysia,2006,0.00013352583918021873,6.744219798454231e-06,0.134242316116166
Malaysia,2007,0.00013431202844141522,6.7345081705693555e-06,0.1333622637381036
Malaysia,2008,0.00013504960581682614,7.301294816972751e-06,0.13294283722238948
Malaysia,2009,0.0001360354197744043,7.1131407633442345e-06,0.1332718507475085
Malaysia,2010,0.00013781531994989436,7.519227546215264e-06,0.1345833345956197
Malaysia,2011,0.0001410396861198515,7.43532545578791e-06,0.13629512310679232
Malaysia,2012,0.00014448414165077442,7.1910423634193845e-06,0.13775788251277502
Maldives,2000,5.09663736119813e-05,1.5952595864881226e-06,0.10498500922101045
Maldives,2001,5.056116387771297e-05,1.606771449652657e-06,0.10707076331945817
Maldives,2002,4.982240560550697e-05,2.0307919694543664e-06,0.10924990762409163
Maldives,2003,4.901361479143817e-05,1.7011701533513217e-06,0.1115447504592465
Maldives,2004,4.786491565028878e-05,2.207119334072517e-06,0.11408807321230575
Maldives,2005,4.7421439752718085e-05,1.957201206443922e-06,0.11740353985759792
Maldives,2006,4.6727988556016046e-05,2.4123587393169867e-06,0.12005368939666222
Maldives,2007,4.5246609714387655e-05,2.40039861469092e-06,0.12166975264974195
Maldives,2008,4.474010027220133e-05,2.501521299679711e-06,0.12307240199119576
Maldives,2009,4.474494139589786e-05,2.5298865163292145e-06,0.12442520420471181
Maldives,2010,4.469103737813731e-05,2.5840282099149556e-06,0.12490354698195395
Maldives,2011,4.546178728234163e-05,2.6322401452836237e-06,0.12503738916782395
Maldives,2012,4.561674437927538e-05,2.864723292365414e-06,0.1250196754391171
Mali,2000,2.081860361429264e-05,9.486737417877106e-08,0.049652547832784846
Mali,2001,2.0403833906661566e-05,1.0026809799596404e-07,0.0496462135474434
Mali,2002,2.0144939804194213e-05,1.0115907254117493e-07,0.049609208326849424
Mali,2003,1.9661407970157586e-05,1.0093528971618837e-07,0.04959535057261023
Mali,2004,1.9386220634496798e-05,1.1033379482975017e-07,0.04949719632104624
Mali,2005,1.9105398750021908e-05,1.103601814522018e-07,0.049421530253173786
Mali,2006,1.8928683746758647e-05,1.1268847064063593e-07,0.04936602018520735
Mali,2007,1.8980586449229993e-05,1.2698268407614507e-07,0.049281253941506065
Mali,2008,1.8873855663451813e-05,1.3446225468464037e-07,0.049237319719166575
Mali,2009,1.8941526285977143e-05,1.2552423444060206e-07,0.04924692178051286
Mali,2010,1.8982000963218856e-05,1.3448745300862937e-07,0.049195446945978674
Mali,2011,1.8671902457983405e-05,1.4208514929237606e-07,0.049027995102661925
Mali,2012,1.846408990373236e-05,1.4753897545863268e-07,0.04894092149612039
Malta,2000,0.0003371537387813488,6.427430291191453e-06,0.21114776960011486
Malta,2001,0.0003374919746175845,6.736715959168303e-06,0.20794447214956696
Malta,2002,0.0003326292346118004,6.787864706580566e-06,0.2048089623177572
Malta,2003,0.00032555612421032563,7.427666076240272e-06,0.20026243031546834
Malta,2004,0.0003201710781821625,7.027632405275278e-06,0.1961232891733206
Malta,2005,0.00032152695736366923,6.548908710014511e-06,0.19226216712807737
Malta,2006,0.0003334179510397031,6.5670008980824464e-06,0.18972485122425414
Malta,2007,0.0003450208977095033,6.715367177742155e-06,0.1878546631130693
Malta,2008,0.00035441796501530366,6.69280544434375e-06,0.18623329481971473
Malta,2009,0.00035967719242527464,6.1279368304172105e-06,0.187472271181181
Malta,2010,0.0003678135953950225,6.246275102048694e-06,0.1885198838140639
Malta,2011,0.0003675444763950147,6.1911989391449745e-06,0.19021639905061163
Malta,2012,0.00037059040897273514,6.490536345196035e-06,0.19130629386612322
Marshall Islands,2000,6.353052299719682e-05,1.8244319858365299e-06,0.11030171141929773
Marshall Islands,2001,6.549781355558415e-05,1.8854317901971955e-06,0.11188502747505191
Marshall Islands,2002,6.809516520478567e-05,2.0170287727539636e-06,0.11408176746917205
Marshall Islands,2003,7.111508006532949e-05,1.9499018222523995e-06,0.11616170884333768
Marshall Islands,2004,7.455556035638836e-05,2.1539083310370167e-06,0.11832460732984293
Marshall Islands,2005,7.812440990485305e-05,2.090362000110422e-06,0.12054401236726356
Marshall Islands,2006,8.141506890126919e-05,2.2305194805194807e-06,0.12286009445100354
Marshall Islands,2007,8.39793746437692e-05,2.3053406861837966e-06,0.125263703319886
Marshall Islands,2008,8.661340372751598e-05,2.3829344432882413e-06,0.12784302066299985
Marshall Islands,2009,8.940279859309985e-05,2.46121694997481e-06,0.13067005019312222
Marshall Islands,2010,9.211132366706604e-05,2.5379661524636812e-06,0.13394862962408266
Marshall Islands,2011,9.534331100035868e-05,2.628457080289215e-06,0.13803779426478638
Marshall Islands,2012,9.923880010727353e-05,2.5969388732448327e-06,0.1432484723100205
Mauritania,2000,3.406540346708334e-05,4.1330417814006144e-07,0.06571495467723042
Mauritania,2001,3.330213675532429e-05,4.245311882767288e-07,0.06781426615681019
Mauritania,2002,3.2410574142636553e-05,4.427907543777641e-07,0.07024162358689061
Mauritania,2003,3.175493403798252e-05,4.473056463264993e-07,0.07255267007615511
Mauritania,2004,3.1578298794362944e-05,4.700345316172166e-07,0.07426622434521436
Mauritania,2005,3.1160643844029266e-05,4.7679825784434797e-07,0.07579273393618292
Mauritania,2006,3.124111351022595e-05,4.6138472667886743e-07,0.07672457970504627
Mauritania,2007,3.1557280102032405e-05,5.19360661206504e-07,0.07790466997388305
Mauritania,2008,3.1918962427659854e-05,5.484663517803284e-07,0.07897323383650817
Mauritania,2009,3.23552872495648e-05,5.899688679040852e-07,0.07998516831316048
Mauritania,2010,3.27065667951762e-05,5.979047575041798e-07,0.0806963436635189
Mauritania,2011,3.3283641706360703e-05,6.113166237686384e-07,0.08110210146899383
Mauritania,2012,3.4036747812843e-05,6.731281453574187e-07,0.08115039329085758
Mauritius,2000,9.461996009682586e-05,2.265934097413961e-06,0.13527563606215662
Mauritius,2001,0.00010106753345978013,2.39205474940378e-06,0.1315487002700857
Mauritius,2002,0.00010354347599784496,2.3937553803229396e-06,0.128675326098416
Mauritius,2003,0.00010766125575875455,2.5214402861451987e-06,0.1266299644790954
Mauritius,2004,0.00010825308414475641,2.529684202250117e-06,0.1268752001428334
Mauritius,2005,0.00010868294644267392,2.6818036008838563e-06,0.12780662631670647
Mauritius,2006,0.00010971177775292626,2.939523304775704e-06,0.12930998155585594
Mauritius,2007,0.00011132636722247768,2.9734549825351113e-06,0.1311229963779515
Mauritius,2008,0.00011501786313389132,3.027512597247374e-06,0.13321131947776785
Mauritius,2009,0.00011600719584040454,2.972488213758058e-06,0.13576484112522635
Mauritius,2010,0.00011633749416186821,3.129520153550864e-06,0.1385436660268714
Mauritius,2011,0.0001167835109118144,3.1274381110248767e-06,0.1414288041239089
Mauritius,2012,0.00011881678621080643,3.1567042126569217e-06,0.14409235899551073
Mexico,2000,6.842154981123479e-05,4.0467194767708284e-06,0.09258652617938991
Mexico,2001,6.770522628020635e-05,4.132007283959819e-06,0.08720168104629916
Mexico,2002,6.853146285513352e-05,4.082239427832836e-06,0.0830003892007142
Mexico,2003,6.905067753974909e-05,4.2737513853574435e-06,0.07916101891156363
Mexico,2004,6.828266298710849e-05,4.221975703821759e-06,0.07694542732567786
Mexico,2005,6.919261625887468e-05,4.400442148501132e-06,0.07490468587769843
Mexico,2006,6.73719534378383e-05,4.4585978866050705e-06,0.07211962301421906
Mexico,2007,6.587224627711743e-05,4.43004285764159e-06,0.06958425785781522
Mexico,2008,6.706755652569982e-05,4.494524927768046e-06,0.06783352019810203
Mexico,2009,6.715165982664945e-05,4.285506576404878e-06,0.067670839331113
Mexico,2010,6.661717761624939e-05,4.121324257535392e-06,0.06940323791722884
Mexico,2011,6.577576684061454e-05,4.241461242725732e-06,0.07155199810327562
Mexico,2012,6.568273867556947e-05,4.332987061593547e-06,0.07339602853449148
Moldova,2000,0.0002995078302904808,1.2216607149939753e-06,0.20729327226201402
Moldova,2001,0.0002994043797493947,1.2976058338630668e-06,0.20409576664547732
Moldova,2002,0.0003011547342244327,1.3916867745076656e-06,0.20261662404663072
Moldova,2003,0.0003105170666279048,1.5170401743181141e-06,0.2022748706770947
Moldova,2004,0.00031504616189167,1.5930204974200828e-06,0.20288374781553875
Moldova,2005,0.0003430281350716601,1.7090943705142117e-06,0.20460473141951238
Moldova,2006,0.0003421479851730339,1.7458537359157534e-06,0.20252366653279957
Moldova,2007,0.0003459880458156928,1.7320932860499204e-06,0.20080513544345943
Moldova,2008,0.00034827916351352624,1.809230443180206e-06,0.20077536754492156
Moldova,2009,0.00035222666517288593,1.5843541125912805e-06,0.200600793030047
Moldova,2010,0.000374085992857627,1.6877384837794345e-06,0.20208925939978073
Moldova,2011,0.0003322047797408955,1.7285894111893632e-06,0.20782403181879675
Moldova,2012,0.00033878861583512917,1.6661336268198987e-06,0.21394604247630689
Mongolia,2000,0.00015422331268444162,3.0322022342908692e-06,0.14331334540198018
Mongolia,2001,0.00015241714821760566,3.1561736001886274e-06,0.1466702472416698
Mongolia,2002,0.00015265703649097238,3.285701973489317e-06,0.15023228014560952
Mongolia,2003,0.0001517008153536683,3.1516435428583237e-06,0.15405368029775232
Mongolia,2004,0.0001498722503092064,3.3495944953976613e-06,0.15820688280182146
Mongolia,2005,0.00014797207949188338,3.3271815430662436e-06,0.16243672474997606
Mongolia,2006,0.00014760992262639457,3.5956241220311776e-06,0.16608245178096437
Mongolia,2007,0.0001464077978832864,4.5892058121546195e-06,0.16979916281700907
Mongolia,2008,0.00014601545905348255,4.524792065870707e-06,0.17363273367460336
Mongolia,2009,0.00014690315669515242,4.884808376454459e-06,0.17690467628124962
Mongolia,2010,0.0001486895621494013,5.09610215650578e-06,0.18008007341296273
Mongolia,2011,0.00015034581400891713,7.787299129936609e-06,0.1831630306515672
Mongolia,2012,0.0001509203657565727,1.2534196477589299e-05,0.18583995052194408
Montenegro,2000,0.0005847278289114803,2.5139978510620713e-06,0.22078684188775932
Montenegro,2001,0.0005811148751459114,2.744975625175958e-06,0.22095230568877605
Montenegro,2002,0.0005809828436870724,2.896306827498901e-06,0.2211000478823537
Montenegro,2003,0.0005865552149634064,3.0855705109045563e-06,0.2212057811379676
Montenegro,2004,0.0005891752258487364,3.3280639370802787e-06,0.22159017727148966
Montenegro,2005,0.0005931968265932559,2.8503128149109256e-06,0.22166798803765825
Montenegro,2006,0.0005903695062802325,3.354062029998781e-06,0.2210414210804439
Montenegro,2007,0.0005828840323117516,3.3375344022731888e-06,0.2196403490968135
Montenegro,2008,0.000572981532135326,4.222422844583763e-06,0.21780835017642702
Montenegro,2009,0.0005672838638252999,2.7200263952100455e-06,0.21658466684134084
Montenegro,2010,0.0005695874581065111,3.909903975926177e-06,0.21563765280226274
Montenegro,2011,0.000573663971364939,3.882163401760098e-06,0.21497583372441254
Montenegro,2012,0.000577694330173493,3.5659884531284993e-06,0.21464838116599877
Morocco,2000,8.356959937718914e-05,1.1626585941263373e-06,0.09157130342190516
Morocco,2001,8.502483911478072e-05,1.27222860676893e-06,0.09195689872730119
Morocco,2002,8.610071590440961e-05,1.2731731619237126e-06,0.09239665922423855
Morocco,2003,8.804182797971901e-05,1.2329251242445113e-06,0.09271636042556505
Morocco,2004,8.994655591118141e-05,1.4059661124175388e-06,0.092951632572368
Morocco,2005,9.208202688086994e-05,1.467564169995027e-06,0.0931523110188775
Morocco,2006,9.376296786607554e-05,1.4999962053670898e-06,0.09329335282153012
Morocco,2007,9.556438037100491e-05,1.5660772180174498e-06,0.09346560695026897
Morocco,2008,9.750475935002606e-05,1.623805689598404e-06,0.09357682151460636
Morocco,2009,9.97377746074424e-05,1.5872399035829398e-06,0.09375163160286762
Morocco,2010,0.0001022781850471271,1.6745857406152775e-06,0.0940079067015988
Morocco,2011,0.00010423213934092942,1.667521818747491e-06,0.09434981762992665
Morocco,2012,0.00010640415503411488,1.707641263151431e-06,0.09479110638951248
Mozambique,2000,2.244046689915668e-05,7.439821189233421e-08,0.0654127626381623
Mozambique,2001,2.2224575735662635e-05,8.528720825240896e-08,0.06530171481735404
Mozambique,2002,2.251075881684815e-05,8.221778228190656e-08,0.06531267862447958
Mozambique,2003,2.2638273128430167e-05,9.670822902091725e-08,0.06547715158072075
Mozambique,2004,2.300718444435835e-05,9.464477003145715e-08,0.06616729995123997
Mozambique,2005,2.3625085974973965e-05,8.756063619254238e-08,0.06681437747567996
Mozambique,2006,2.4081326194245347e-05,9.238154238366912e-08,0.06657263687825346
Mozambique,2007,2.461566925101853e-05,1.0285771776272498e-07,0.06597928348813771
Mozambique,2008,2.4964913519541327e-05,9.978832780337946e-08,0.06513974846434548
Mozambique,2009,2.5380180004510478e-05,1.0870628694288722e-07,0.06417786782881231
Mozambique,2010,2.5902803808470787e-05,1.141795799490182e-07,0.06315729802251678
Mozambique,2011,2.5938872034296025e-05,1.3074801999510025e-07,0.062245025035541246
Mozambique,2012,2.5980635064808892e-05,1.2474593785404385e-07,0.061878024769341525
Myanmar,2000,0.00017158259571299186,2.235347794469064e-07,0.1463650886466373
Myanmar,2001,0.00017500001054008115,1.9193118322342456e-07,0.14526518040076908
Myanmar,2002,0.00017917640784049477,1.9978121881066422e-07,0.14503611535485086
Myanmar,2003,0.0001826563694843522,2.119193143730477e-07,0.14456545994203898
Myanmar,2004,0.00018635285797087637,2.643304345056025e-07,0.14278823178944236
Myanmar,2005,0.00019020397189944757,2.4141017718142964e-07,0.14092099627463656
Myanmar,2006,0.0001925848868686782,2.6574355735870245e-07,0.13912356263815998
Myanmar,2007,0.00019540972329257984,2.641724446367699e-07,0.13751057963990035
Myanmar,2008,0.0001994458192109804,1.9966637858646815e-07,0.13672042426222186
Myanmar,2009,0.00020391364817280686,2.0734494868148325e-07,0.13642646021583718
Myanmar,2010,0.0002083931933088684,2.6480784308262876e-07,0.13635592792758064
Myanmar,2011,0.00021293140839869894,3.0202181677735556e-07,0.136606251587273
Myanmar,2012,0.00021792184902739916,2.3541400391113296e-07,0.13712170202885668
Namibia,2000,2.8499655667152797e-05,8.82192199505151e-07,0.1067113544249731
Namibia,2001,2.7595131948791265e-05,1.0835670291240798e-06,0.10266687926429728
Namibia,2002,2.7031096390039846e-05,9.467875723117248e-07,0.09861664526548497
Namibia,2003,2.7228125074069724e-05,9.832261769581163e-07,0.09507028466267277
Namibia,2004,2.7107349838043195e-05,1.0164101791991981e-06,0.09281295406944189
Namibia,2005,2.68471717514959e-05,1.1778619517898581e-06,0.0913363883914584
Namibia,2006,2.6577384400556135e-05,1.176724767160083e-06,0.09042273117623548
Namibia,2007,2.610838345864662e-05,1.1257076836497487e-06,0.09004609513734084
Namibia,2008,2.572358785059199e-05,1.3264473999191584e-06,0.09059028172938438
Namibia,2009,2.5113762966537857e-05,1.3359594839062845e-06,0.09164430521698384
Namibia,2010,2.5004939838639222e-05,1.3526600424623596e-06,0.09302657922678872
Namibia,2011,2.5026076981156852e-05,1.3047150079255655e-06,0.0947151955129107
Namibia,2012,2.4948273669301073e-05,1.5479130045629237e-06,0.09663939985328517
Nepal,2000,3.856640244711822e-05,1.2367641849386185e-07,0.19965911358130256
Nepal,2001,3.9662088531483984e-05,1.2967097264629517e-07,0.19726073867957822
Nepal,2002,4.0949255093659924e-05,1.0249347687356374e-07,0.19061827214383226
Nepal,2003,4.2030010737101884e-05,1.0942619893354755e-07,0.183639874425435
Nepal,2004,4.29752787315319e-05,9.930831702011596e-08,0.17580961211107612
Nepal,2005,4.386042322059904e-05,1.1362980790264907e-07,0.1679076480943013
Nepal,2006,4.4468252369219e-05,9.263063035138127e-08,0.16074756445112445
Nepal,2007,4.516809964791415e-05,9.621824493877757e-08,0.15577606284126977
Nepal,2008,4.608424333810588e-05,1.2468733194789704e-07,0.15293377493495167
Nepal,2009,4.7167256590377734e-05,1.5278651031946234e-07,0.1512439014093382
Nepal,2010,4.8488861264889465e-05,1.7761508384254855e-07,0.15071913928971772
Nepal,2011,4.973713811640474e-05,1.9146015577634583e-07,0.15133941962779904
Nepal,2012,5.119205355707396e-05,2.0015053404790965e-07,0.15416238607040128
Netherlands,2000,0.0006259880908074986,1.0742651115854165e-05,0.21399674848778813
Netherlands,2001,0.0006305886890213122,1.0981275231862038e-05,0.21047800784984338
Netherlands,2002,0.0006341415056069663,1.0871788153876954e-05,0.20676207072308014
Netherlands,2003,0.0006367742720597742,1.103247908729218e-05,0.20187581100185378
Netherlands,2004,0.0006362625023960834,1.1110074150988047e-05,0.19704972042674207
Netherlands,2005,0.000633422932097245,1.0840609127475786e-05,0.19277128957170486
Netherlands,2006,0.0006372531963432748,1.0528019250584587e-05,0.18816713539210358
Netherlands,2007,0.0006434534171553422,1.0491832591692581e-05,0.18313170992795863
Netherlands,2008,0.0006513593751225633,1.0632217336279694e-05,0.1782842978054972
Netherlands,2009,0.0006595157215910479,1.025561686755326e-05,0.17480739109088062
Netherlands,2010,0.0006659762579208173,1.092521350983311e-05,0.17250057386541662
Netherlands,2011,0.00066813392009165,1.0079609064214297e-05,0.17115625318620165
Netherlands,2012,0.0006720675039430111,9.829254223316054e-06,0.17075222253562855
New Zealand,2000,0.0003757351616248024,8.358869015216321e-06,0.18655364595484356
New Zealand,2001,0.0003769834477515784,8.859480221620925e-06,0.18457930679036208
New Zealand,2002,0.00037379386501202986,8.748206407496518e-06,0.18150082309737875
New Zealand,2003,0.0003709827776122368,8.999174116011124e-06,0.17729861938816052
New Zealand,2004,0.0003709696017125382,8.76729003058104e-06,0.1708552905198777
New Zealand,2005,0.00036444209874452696,9.052969350976075e-06,0.1624478095744938
New Zealand,2006,0.00036664978038522197,8.920843091334894e-06,0.1529080437795727
New Zealand,2007,0.000369542612576353,8.620357024480325e-06,0.1445056584118566
New Zealand,2008,0.00037363867200338044,8.805403305319497e-06,0.1387440724916663
New Zealand,2009,0.00037140830451354995,8.046453074884953e-06,0.13448751917445265
New Zealand,2010,0.0003673078306939113,8.001260486818213e-06,0.13173006642609236
New Zealand,2011,0.00036765776437043795,7.81611564781022e-06,0.13069320255474454
New Zealand,2012,0.0003690858526349221,8.154327261178286e-06,0.13127855538667454
Nicaragua,2000,2.640638816744619e-05,7.26363799968067e-07,0.06192372690467054
Nicaragua,2001,2.673854665838848e-05,7.552336289498233e-07,0.06255050296913166
Nicaragua,2002,2.7540646616489886e-05,7.586612375038172e-07,0.06319483187507297
Nicaragua,2003,2.8553198948274507e-05,8.144269219483071e-07,0.06392974569899806
Nicaragua,2004,2.9543840498248957e-05,8.127840232385477e-07,0.06483745659992168
Nicaragua,2005,3.0231998662432503e-05,7.828342937933274e-07,0.06570873661103369
Nicaragua,2006,3.0415377379082213e-05,7.989560583535315e-07,0.06650986805878176
Nicaragua,2007,3.0851093393025315e-05,8.115417106483104e-07,0.06732789378707231
Nicaragua,2008,3.1397418414049574e-05,7.675275117867471e-07,0.06813035185831148
Nicaragua,2009,3.215248356377864e-05,7.70294416268285e-07,0.06883882356875902
Nicaragua,2010,3.3028156401913064e-05,7.629863310047895e-07,0.06968622550136327
Nicaragua,2011,3.380123660655614e-05,8.087269898981128e-07,0.07071337857651416
Nicaragua,2012,3.4890086503730055e-05,7.544459454910592e-07,0.07184185605196956
Niger,2000,2.182637849408892e-05,5.9703604982162e-08,0.026448237129780477
Niger,2001,2.2260856581470366e-05,5.4257806428662265e-08,0.026232875061401678
Niger,2002,2.2313490207575678e-05,5.585180833454488e-08,0.025835231469599408
Niger,2003,2.2709213257482683e-05,5.848316265903096e-08,0.02539542152069757
Niger,2004,2.294342465727804e-05,6.054110587470454e-08,0.02492884467847221
Niger,2005,2.3379848130895925e-05,5.1145196456989034e-08,0.024478714558215996
Niger,2006,2.396251450035252e-05,4.7860491433166674e-08,0.024081027106679156
Niger,2007,2.4336689660329362e-05,4.806001501019642e-08,0.023572156911258406
Niger,2008,2.472354179101822e-05,5.189019212011511e-08,0.023462044266726195
Niger,2009,2.524038056069009e-05,5.995087266642827e-08,0.023503865683288633
Niger,2010,2.581318191519313e-05,7.029049271715352e-08,0.023691724358363274
Niger,2011,2.587767513165453e-05,7.650815431850467e-08,0.02392497369686663
Niger,2012,2.5933469409488155e-05,1.0325024936774575e-07,0.024003521809436535
Nigeria,2000,1.783046357639613e-05,6.416104277160066e-07,0.030644869357584002
Nigeria,2001,1.749399940602133e-05,6.874108847693268e-07,0.029451471493930553
